465669.3793,5247948.431,472.050058,82.466465,-73.930561,-3.426186,465666.5724,5247952.518,471.778015,,,269.3793,148.431,266.5724,152.518
465669.5682,5247947.617,472.183103,82.773208,-73.047043,-3.265202,465667.0995,5247952.304,471.541992,,,269.5682,147.617,267.0995,152.304
465669.8673,5247946.82,472.238948,83.03552,-72.378755,-3.001551,465667.5122,5247951.879,471.748993,,,269.8673,146.82,267.5122,151.879
465670.1252,5247946.183,472.234783,82.752732,-73.326444,-3.165462,465668.2425,5247951.575,471.553009,,,270.1252,146.183,268.2425,151.575
465670.3402,5247945.693,472.391674,82.447895,-73.527349,-3.444081,465668.3757,5247951.107,471.505005,,,270.3402,145.693,268.3757,151.107
465670.598,5247945.275,472.576764,82.00328,-73.746945,-3.917942,465668.245,5247950.697,471.345001,,,270.598,145.275,268.245,150.697
465670.8359,5247945.061,472.677734,81.856367,-73.51965,-4.050491,465668.0909,5247950.164,471.071991,,,270.8359,145.061,268.0909,150.164
465670.8615,5247945.155,472.843606,81.402544,-74.347024,-4.369649,465668.2385,5247949.597,470.71701,,,270.8615,145.155,268.2385,149.597
465670.8056,5247945.514,473.003089,80.670732,-74.886484,-5.140234,465668.8152,5247948.826,470.972992,,,270.8056,145.514,268.8152,148.826
465670.7787,5247945.858,473.075739,79.986174,-75.92518,-5.887061,465669.051,5247947.836,471.122009,,,270.7787,145.858,269.051,147.836
465670.7544,5247946.064,472.935796,81.206816,-73.964613,-4.800122,465668.9552,5247946.947,471.528992,,,270.7544,146.064,268.9552,146.947
465670.6902,5247946.104,472.8166,81.336958,-73.529688,-4.813867,465669.1709,5247946.402,471.52301,,,270.6902,146.104,269.1709,146.402
465670.6815,5247945.869,472.710391,81.650975,-72.753612,-4.675721,465669.2884,5247945.834,471.940002,,,270.6815,145.869,269.2884,145.834
465670.7356,5247945.487,472.549101,81.663247,-71.979496,-4.785914,465669.2632,5247945.401,472.140991,,,270.7356,145.487,269.2632,145.401
465670.8877,5247944.803,472.600566,81.816157,-71.859358,-4.782105,465669.4297,5247945.478,472.536987,,,270.8877,144.803,269.4297,145.478
465671.1132,5247943.935,472.898183,80.914513,-73.468146,-5.764871,465669.4464,5247945.744,472.712006,,,271.1132,143.935,269.4464,145.744
465671.3154,5247943.035,472.994008,81.212717,-72.287783,-5.480555,465669.2589,5247945.957,472.959015,,,271.3154,143.035,269.2589,145.957
465671.4373,5247942.164,473.048356,80.637597,-73.170566,-6.007413,465669.5173,5247946.255,472.68399,,,271.4373,142.164,269.5173,146.255
465671.3982,5247941.319,473.073188,80.693106,-72.961893,-6.072032,465670.0028,5247946.675,472.003998,,,271.3982,141.319,270.0028,146.675
465671.1461,5247940.537,473.004306,80.69643,-73.507283,-5.823642,465670.403,5247946.694,471.67099,,,271.1461,140.537,270.403,146.694
465670.9788,5247939.816,472.925542,80.039216,-75.356943,-6.299864,465670.635,5247946.36,471.143005,,,270.9788,139.816,270.635,146.36
465670.8155,5247939.219,472.832054,81.140383,-72.687511,-5.107824,465670.6829,5247945.504,470.934998,,,270.8155,139.219,270.6829,145.504
465670.8089,5247938.839,472.691937,80.531763,-73.748175,-5.646936,465670.6539,5247944.426,471.217987,,,270.8089,138.839,270.6539,144.426
465670.8752,5247938.446,472.640704,80.585907,-72.567753,-5.823729,465670.8908,5247943.624,471.203003,,,270.8752,138.446,270.8908,143.624
465671.1311,5247937.934,472.72788,80.800103,-72.116238,-5.66328,465670.7944,5247942.636,471.144012,,,271.1311,137.934,270.7944,142.636
465671.4046,5247937.382,472.740686,80.550841,-72.600404,-5.939033,465670.4709,5247941.515,471.240997,,,271.4046,137.382,270.4709,141.515
465671.5527,5247936.836,472.721199,79.793743,-73.290417,-6.77644,465670.3316,5247940.938,470.971008,,,271.5527,136.836,270.3316,140.938
465671.6543,5247936.185,472.741795,80.422766,-72.206156,-6.297313,465669.9044,5247940.163,470.791992,,,271.6543,136.185,269.9044,140.163
465671.7081,5247935.536,472.747013,80.228844,-72.432088,-6.468057,465669.909,5247939.662,470.792999,,,271.7081,135.536,269.909,139.662
465671.7434,5247934.895,472.705076,80.255171,-72.180825,-6.504871,465669.7401,5247939.163,470.97699,,,271.7434,134.895,269.7401,139.163
465671.8197,5247934.172,472.603822,80.869554,-70.025308,-6.239328,465669.5335,5247938.687,470.919006,,,271.8197,134.172,269.5335,138.687
465672.0171,5247933.478,472.598213,81.179119,-70.424188,-5.6517,465669.4616,5247938.02,471.25,,,272.0171,133.478,269.4616,138.02
465672.2547,5247932.79,472.654121,80.294494,-72.240216,-6.594228,465669.5183,5247937.386,471.561005,,,272.2547,132.79,269.5183,137.386
465672.542,5247932.044,472.726008,80.613296,-71.120699,-6.392351,465669.9545,5247937.117,471.643005,,,272.542,132.044,269.9545,137.117
465672.8643,5247931.342,472.785012,80.973728,-70.333433,-6.066778,465670.2091,5247936.76,471.845001,,,272.8643,131.342,270.2091,136.76
465673.2824,5247930.679,472.830454,80.792578,-70.627926,-6.269219,465670.0237,5247936.028,472.164001,,,273.2824,130.679,270.0237,136.028
465673.7,5247929.975,472.885458,79.014168,-73.83118,-8.020995,465669.9674,5247935.45,472.203003,,,273.7,129.975,269.9674,135.45
465674.0116,5247929.196,472.918298,80.276992,-71.94332,-6.779153,465670.418,5247935.047,471.824005,,,274.0116,129.196,270.418,135.047
465674.0878,5247928.368,473.011451,79.834248,-72.707342,-7.318548,465670.5114,5247934.246,471.809998,,,274.0878,128.368,270.5114,134.246
465674.0935,5247927.61,472.962691,80.206497,-72.092614,-6.987446,465670.8476,5247933.644,471.535004,,,274.0935,127.61,270.8476,133.644
465673.961,5247926.887,472.895355,80.195952,-71.767333,-7.071181,465670.9174,5247932.677,471.64801,,,273.961,126.887,270.9174,132.677
465673.9028,5247926.218,472.856816,79.949825,-71.79554,-7.393171,465671.3211,5247932.008,471.481995,,,273.9028,126.218,271.3211,132.008
465674.0084,5247925.529,472.780571,80.166958,-71.253429,-7.269335,465671.5202,5247931.207,471.648987,,,274.0084,125.529,271.5202,131.207
465674.1831,5247924.879,472.698057,80.034104,-71.47596,-7.428018,465671.9609,5247930.415,471.90799,,,274.1831,124.879,271.9609,130.415
465674.3812,5247924.248,472.575445,80.002916,-71.194418,-7.57074,465672.0458,5247929.436,472.075012,,,274.3812,124.248,272.0458,129.436
465674.567,5247923.563,472.476749,80.18084,-70.810358,-7.435453,465672.2372,5247928.602,472.098999,,,274.567,123.563,272.2372,128.602
465674.7997,5247922.851,472.415437,79.881108,-71.235382,-7.793407,465672.1872,5247927.791,472.076996,,,274.7997,122.851,272.1872,127.791
465674.9843,5247922.08,472.457284,79.904737,-71.230067,-7.87859,465671.8659,5247927.07,472.01001,,,274.9843,122.08,271.8659,127.07
465675.1914,5247921.235,472.422652,80.174741,-70.430266,-7.634377,465671.5673,5247926.35,472.118011,,,275.1914,121.235,271.5673,126.35
465675.4137,5247920.376,472.377989,79.718215,-71.472991,-8.121656,465671.707,5247925.704,472.244995,,,275.4137,120.376,271.707,125.704
465675.4762,5247919.481,472.394718,79.464672,-72.085112,-8.395614,465671.7033,5247925.071,472.269012,,,275.4762,119.481,271.7033,125.071
465675.3535,5247918.561,472.442591,80.211679,-70.625165,-7.758502,465672.1996,5247924.757,471.899994,,,275.3535,118.561,272.1996,124.757
465675.3181,5247917.652,472.431472,80.161914,-70.517764,-7.759773,465672.02,5247923.735,471.989014,,,275.3181,117.652,272.02,123.735
465675.3763,5247916.736,472.363614,80.085378,-70.620662,-7.815725,465672.3937,5247923.099,471.889008,,,275.3763,116.736,272.3937,123.099
465675.4021,5247915.807,472.363342,80.210726,-70.041952,-7.666243,465672.3591,5247922.333,472.074005,,,275.4021,115.807,272.3591,122.333
465675.516,5247914.926,472.393601,79.779225,-70.481111,-8.112878,465673.0201,5247921.784,471.665009,,,275.516,114.926,273.0201,121.784
465675.7272,5247914.171,472.302796,79.626043,-70.038435,-8.205689,465673.1506,5247920.861,471.559998,,,275.7272,114.171,273.1506,120.861
465676.0703,5247913.518,472.329674,79.201992,-70.588303,-8.654613,465673.2207,5247919.938,471.674988,,,276.0703,113.518,273.2207,119.938
465676.4692,5247912.813,472.351227,79.656702,-70.161662,-8.21809,465672.9656,5247918.906,472.037994,,,276.4692,112.813,272.9656,118.906
465676.8472,5247912.054,472.341833,79.526906,-70.495388,-8.385037,465672.7413,5247917.996,472.062988,,,276.8472,112.054,272.7413,117.996
465677.0747,5247911.294,472.35869,78.824128,-71.068072,-9.152095,465673.0164,5247917.272,471.627991,,,277.0747,111.294,273.0164,117.272
465677.3014,5247910.539,472.346646,78.504745,-71.756951,-9.445862,465673.1239,5247916.294,471.576996,,,277.3014,110.539,273.1239,116.294
465677.5485,5247909.76,472.318042,78.703731,-71.208011,-9.379296,465673.2319,5247915.393,471.617004,,,277.5485,109.76,273.2319,115.393
465677.7105,5247908.947,472.359657,79.264016,-70.66493,-8.787227,465673.6958,5247914.701,471.339996,,,277.7105,108.947,273.6958,114.701
465677.9799,5247908.143,472.406337,79.337861,-69.806913,-8.775569,465673.646,5247913.923,471.350006,,,277.9799,108.143,273.646,113.923
465678.4172,5247907.269,472.441286,78.819073,-70.597723,-9.296003,465673.9592,5247913.277,471.235992,,,278.4172,107.269,273.9592,113.277
465678.8439,5247906.382,472.556363,79.259904,-69.87744,-9.003013,465674.0291,5247912.31,471.300995,,,278.8439,106.382,274.0291,112.31
465679.2214,5247905.489,472.646369,78.743709,-71.27894,-9.418412,465674.3277,5247911.741,471.156006,,,279.2214,105.489,274.3277,111.741
465679.5424,5247904.551,472.782231,79.760494,-69.276483,-8.485396,465674.6255,5247911.039,470.774994,,,279.5424,104.551,274.6255,111.039
465679.7336,5247903.664,472.994394,79.353666,-69.54697,-8.880979,465675.2568,5247910.569,470.384003,,,279.7336,103.664,275.2568,110.569
465679.8106,5247902.891,473.08618,79.466022,-70.130079,-8.605859,465675.5701,5247909.933,470.322998,,,279.8106,102.891,275.5701,109.933
465679.7713,5247902.34,473.104458,79.365994,-70.476862,-8.63521,465676.1712,5247909.463,470.148987,,,279.7713,102.34,276.1712,109.463
465679.6935,5247901.998,473.002493,78.412695,-71.639098,-9.549118,465677.179,5247908.835,469.987,,,279.6935,101.998,277.179,108.835
465679.4569,5247901.877,472.792382,78.924895,-71.976656,-8.90773,465677.6413,5247907.865,470.188995,,,279.4569,101.877,277.6413,107.865
465679.1282,5247901.762,472.541977,78.096844,-72.725801,-9.934574,465678.0895,5247907.051,470.23999,,,279.1282,101.762,278.0895,107.051
465678.9346,5247901.413,472.276177,76.731359,-73.751362,-11.423951,465678.7866,5247906.225,470.259003,,,278.9346,101.413,278.7866,106.225
